filename,project,experiment,version,datetime,id,success,procedure,trial_type,trial_index,time_elapsed,internal_node_id,view_history,rt,trialid,stimulus,button_pressed,response,question_order,slider_start,input
999_Consent_original_2025-06-06T120914_27.csv,999,Consent,original,2025-06-06T120914,27,true,Consent,fullscreen,0,897,0.0-0.0-0.0,"","","","","","",,,999_Consent_original_2025-06-06T120914_27.csv
999_Consent_original_2025-06-06T120914_27.csv,999,Consent,original,2025-06-06T120914,27,"",Consent,instructions,1,1676,0.0-1.0,"[{""""page_index"""":0,""""viewing_time"""":778}]",778,Consent_000,"","","",,,999_Consent_original_2025-06-06T120914_27.csv
999_Consent_original_2025-06-06T120914_27.csv,999,Consent,original,2025-06-06T120914,27,"",Consent,html-button-response,2,2564,0.0-2.0,"",885.6000000089407,Consent_001,"

<div title=""""logo""""><p style=""""margin-bottom: 0.2in; line-height: 100%""""><img src=""""controllers/media/logo.png"""" name=""""UAI"""" align=""""bottom"""" width=""""200"""" height=""""44"""" border=""""0""""/></p></div>
<div>
<h3 class=""""western"""" align=""""center"""">Consentimiento Informado</h3><br/>
<b>Nombre del proyecto: </b>[[Título del proyecto]] <br/>
<b>Investigador(a) Principal: </b>[[Nombre investigador/a]], [[Afiliacion investigador/a]].<br/>
<b>Propósito: </b>[[Breve descripcion del proposito del proyecto]].<br/><br/>
<b>Procedimiento: </b>[[Breve descripcion del procedimiento]].<br/><br/>
<b>Riesgos Asociados: </b>No hay riesgos asociados con este estudio. Si bien al responder, usted revela información privada, ésta será empleada únicamente para fines de investigación, resguardando la privacidad y confidencialidad, pues sólo se analizarán los datos agrupados y no los datos individuales.<br/><br/>
<b>Beneficios: </b>Es probable que, como resultado de participar en este estudio, no haya beneficios inmediatos para usted. Sin embargo, los resultados mejorarán nuestra comprensión sobre [[Breve descripción de factores que comprenderemos mejor tras el estudio]].<br/><br/>
<b>Confidencialidad: </b>Al seleccionar &quot;acepto participar&quot;, usted da permiso al equipo de investigación para que analice sus datos. Sin embargo, toda la información producida en esta investigación es confidencial, y por tanto, sólo será utilizada con fines de investigación. No mantendremos su nombre en nuestra base de datos, ni habrá forma de asociar posteriormente la información que usted nos dé con su identidad. La información que usaremos, tanto en informes como en artículos que se deriven del estudio, consistirá solo en datos agrupados (por ejemplo, promedios). La información confidencial será almacenada con clave y de manera privada sólo en el computador del investigador responsable . Si desea tener más información o conocer los resultados de este estudio, puede contactarse con la persona responsable del proyecto ([[Nombre investigador/a]], email: <a href=""""mailto:[[EMAIL investigador/a]]"""">[[EMAIL investigador/a]]</a>)<br/><br/>
<b>Voluntariedad: </b>La participación en este estudio es voluntaria. Usted puede retirarse cuando lo desee sin que exista consecuencia negativa alguna por esto. Su retiro no significa que no pueda participar en otro de nuestros estudios en el futuro. Si usted tiene un reclamo o siente que sus derechos fueron vulnerados por alguna de las personas que realizan este estudio, puede contactarse con el Comité de Ética de la Universidad [[Universidad investigador/a]], cuyo Presidente/a o Secretario/a es [[Nombre presidenta/e comité ética]] en el teléfono [[Teléfono presidenta/e comité ética]], o en el correo electrónico: <a href=""""mailto:[[Email presidenta/e comité ética]]"""">[[Email presidenta/e comité ética]]</a>. <br/><br/>
<em>Al seleccionar “acepto participar” usted declara que está dispuesto/a a participar voluntariamente de ésta investigación: </em>
<BR><BR>
</div>

",0,acepto participar,,,999_Consent_original_2025-06-06T120914_27.csv
999_Consent_original_2025-06-06T120914_28.csv,999,Consent,original,2025-06-06T120914,28,true,Consent,fullscreen,0,955,0.0-0.0-0.0,"","","","","","",,,999_Consent_original_2025-06-06T120914_28.csv
999_Consent_original_2025-06-06T120914_28.csv,999,Consent,original,2025-06-06T120914,28,"",Consent,instructions,1,1696,0.0-1.0,"[{""""page_index"""":0,""""viewing_time"""":738}]",738,Consent_000,"","","",,,999_Consent_original_2025-06-06T120914_28.csv
999_Consent_original_2025-06-06T120914_28.csv,999,Consent,original,2025-06-06T120914,28,"",Consent,html-button-response,2,2784,0.0-2.0,"",1085.3999999910593,Consent_001,"

<div title=""""logo""""><p style=""""margin-bottom: 0.2in; line-height: 100%""""><img src=""""controllers/media/logo.png"""" name=""""UAI"""" align=""""bottom"""" width=""""200"""" height=""""44"""" border=""""0""""/></p></div>
<div>
<h3 class=""""western"""" align=""""center"""">Consentimiento Informado</h3><br/>
<b>Nombre del proyecto: </b>[[Título del proyecto]] <br/>
<b>Investigador(a) Principal: </b>[[Nombre investigador/a]], [[Afiliacion investigador/a]].<br/>
<b>Propósito: </b>[[Breve descripcion del proposito del proyecto]].<br/><br/>
<b>Procedimiento: </b>[[Breve descripcion del procedimiento]].<br/><br/>
<b>Riesgos Asociados: </b>No hay riesgos asociados con este estudio. Si bien al responder, usted revela información privada, ésta será empleada únicamente para fines de investigación, resguardando la privacidad y confidencialidad, pues sólo se analizarán los datos agrupados y no los datos individuales.<br/><br/>
<b>Beneficios: </b>Es probable que, como resultado de participar en este estudio, no haya beneficios inmediatos para usted. Sin embargo, los resultados mejorarán nuestra comprensión sobre [[Breve descripción de factores que comprenderemos mejor tras el estudio]].<br/><br/>
<b>Confidencialidad: </b>Al seleccionar &quot;acepto participar&quot;, usted da permiso al equipo de investigación para que analice sus datos. Sin embargo, toda la información producida en esta investigación es confidencial, y por tanto, sólo será utilizada con fines de investigación. No mantendremos su nombre en nuestra base de datos, ni habrá forma de asociar posteriormente la información que usted nos dé con su identidad. La información que usaremos, tanto en informes como en artículos que se deriven del estudio, consistirá solo en datos agrupados (por ejemplo, promedios). La información confidencial será almacenada con clave y de manera privada sólo en el computador del investigador responsable . Si desea tener más información o conocer los resultados de este estudio, puede contactarse con la persona responsable del proyecto ([[Nombre investigador/a]], email: <a href=""""mailto:[[EMAIL investigador/a]]"""">[[EMAIL investigador/a]]</a>)<br/><br/>
<b>Voluntariedad: </b>La participación en este estudio es voluntaria. Usted puede retirarse cuando lo desee sin que exista consecuencia negativa alguna por esto. Su retiro no significa que no pueda participar en otro de nuestros estudios en el futuro. Si usted tiene un reclamo o siente que sus derechos fueron vulnerados por alguna de las personas que realizan este estudio, puede contactarse con el Comité de Ética de la Universidad [[Universidad investigador/a]], cuyo Presidente/a o Secretario/a es [[Nombre presidenta/e comité ética]] en el teléfono [[Teléfono presidenta/e comité ética]], o en el correo electrónico: <a href=""""mailto:[[Email presidenta/e comité ética]]"""">[[Email presidenta/e comité ética]]</a>. <br/><br/>
<em>Al seleccionar “acepto participar” usted declara que está dispuesto/a a participar voluntariamente de ésta investigación: </em>
<BR><BR>
</div>

",0,acepto participar,,,999_Consent_original_2025-06-06T120914_28.csv
999_Consent_original_2025-06-06T121028_15.csv,999,Consent,original,2025-06-06T121028,15,true,Consent,fullscreen,0,441,0.0-0.0-0.0,"","","","","","",,,999_Consent_original_2025-06-06T121028_15.csv
999_Consent_original_2025-06-06T121028_15.csv,999,Consent,original,2025-06-06T121028,15,"",Consent,instructions,1,967,0.0-1.0,"[{""""page_index"""":0,""""viewing_time"""":525}]",525,Consent_000,"","","",,,999_Consent_original_2025-06-06T121028_15.csv
999_Consent_original_2025-06-06T121028_15.csv,999,Consent,original,2025-06-06T121028,15,"",Consent,html-button-response,2,1627,0.0-2.0,"",657.0999999940395,Consent_001,"

<div title=""""logo""""><p style=""""margin-bottom: 0.2in; line-height: 100%""""><img src=""""controllers/media/logo.png"""" name=""""UAI"""" align=""""bottom"""" width=""""200"""" height=""""44"""" border=""""0""""/></p></div>
<div>
<h3 class=""""western"""" align=""""center"""">Consentimiento Informado</h3><br/>
<b>Nombre del proyecto: </b>[[Título del proyecto]] <br/>
<b>Investigador(a) Principal: </b>[[Nombre investigador/a]], [[Afiliacion investigador/a]].<br/>
<b>Propósito: </b>[[Breve descripcion del proposito del proyecto]].<br/><br/>
<b>Procedimiento: </b>[[Breve descripcion del procedimiento]].<br/><br/>
<b>Riesgos Asociados: </b>No hay riesgos asociados con este estudio. Si bien al responder, usted revela información privada, ésta será empleada únicamente para fines de investigación, resguardando la privacidad y confidencialidad, pues sólo se analizarán los datos agrupados y no los datos individuales.<br/><br/>
<b>Beneficios: </b>Es probable que, como resultado de participar en este estudio, no haya beneficios inmediatos para usted. Sin embargo, los resultados mejorarán nuestra comprensión sobre [[Breve descripción de factores que comprenderemos mejor tras el estudio]].<br/><br/>
<b>Confidencialidad: </b>Al seleccionar &quot;acepto participar&quot;, usted da permiso al equipo de investigación para que analice sus datos. Sin embargo, toda la información producida en esta investigación es confidencial, y por tanto, sólo será utilizada con fines de investigación. No mantendremos su nombre en nuestra base de datos, ni habrá forma de asociar posteriormente la información que usted nos dé con su identidad. La información que usaremos, tanto en informes como en artículos que se deriven del estudio, consistirá solo en datos agrupados (por ejemplo, promedios). La información confidencial será almacenada con clave y de manera privada sólo en el computador del investigador responsable . Si desea tener más información o conocer los resultados de este estudio, puede contactarse con la persona responsable del proyecto ([[Nombre investigador/a]], email: <a href=""""mailto:[[EMAIL investigador/a]]"""">[[EMAIL investigador/a]]</a>)<br/><br/>
<b>Voluntariedad: </b>La participación en este estudio es voluntaria. Usted puede retirarse cuando lo desee sin que exista consecuencia negativa alguna por esto. Su retiro no significa que no pueda participar en otro de nuestros estudios en el futuro. Si usted tiene un reclamo o siente que sus derechos fueron vulnerados por alguna de las personas que realizan este estudio, puede contactarse con el Comité de Ética de la Universidad [[Universidad investigador/a]], cuyo Presidente/a o Secretario/a es [[Nombre presidenta/e comité ética]] en el teléfono [[Teléfono presidenta/e comité ética]], o en el correo electrónico: <a href=""""mailto:[[Email presidenta/e comité ética]]"""">[[Email presidenta/e comité ética]]</a>. <br/><br/>
<em>Al seleccionar “acepto participar” usted declara que está dispuesto/a a participar voluntariamente de ésta investigación: </em>
<BR><BR>
</div>

",0,acepto participar,,,999_Consent_original_2025-06-06T121028_15.csv
999_Consent_original_2025-06-06T121031_14.csv,999,Consent,original,2025-06-06T121031,14,true,Consent,fullscreen,0,833,0.0-0.0-0.0,"","","","","","",,,999_Consent_original_2025-06-06T121031_14.csv
999_Consent_original_2025-06-06T121031_14.csv,999,Consent,original,2025-06-06T121031,14,"",Consent,instructions,1,1928,0.0-1.0,"[{""""page_index"""":0,""""viewing_time"""":1093}]",1093,Consent_000,"","","",,,999_Consent_original_2025-06-06T121031_14.csv
999_Consent_original_2025-06-06T121031_14.csv,999,Consent,original,2025-06-06T121031,14,"",Consent,html-button-response,2,2746,0.0-2.0,"",813.9000000059605,Consent_001,"

<div title=""""logo""""><p style=""""margin-bottom: 0.2in; line-height: 100%""""><img src=""""controllers/media/logo.png"""" name=""""UAI"""" align=""""bottom"""" width=""""200"""" height=""""44"""" border=""""0""""/></p></div>
<div>
<h3 class=""""western"""" align=""""center"""">Consentimiento Informado</h3><br/>
<b>Nombre del proyecto: </b>[[Título del proyecto]] <br/>
<b>Investigador(a) Principal: </b>[[Nombre investigador/a]], [[Afiliacion investigador/a]].<br/>
<b>Propósito: </b>[[Breve descripcion del proposito del proyecto]].<br/><br/>
<b>Procedimiento: </b>[[Breve descripcion del procedimiento]].<br/><br/>
<b>Riesgos Asociados: </b>No hay riesgos asociados con este estudio. Si bien al responder, usted revela información privada, ésta será empleada únicamente para fines de investigación, resguardando la privacidad y confidencialidad, pues sólo se analizarán los datos agrupados y no los datos individuales.<br/><br/>
<b>Beneficios: </b>Es probable que, como resultado de participar en este estudio, no haya beneficios inmediatos para usted. Sin embargo, los resultados mejorarán nuestra comprensión sobre [[Breve descripción de factores que comprenderemos mejor tras el estudio]].<br/><br/>
<b>Confidencialidad: </b>Al seleccionar &quot;acepto participar&quot;, usted da permiso al equipo de investigación para que analice sus datos. Sin embargo, toda la información producida en esta investigación es confidencial, y por tanto, sólo será utilizada con fines de investigación. No mantendremos su nombre en nuestra base de datos, ni habrá forma de asociar posteriormente la información que usted nos dé con su identidad. La información que usaremos, tanto en informes como en artículos que se deriven del estudio, consistirá solo en datos agrupados (por ejemplo, promedios). La información confidencial será almacenada con clave y de manera privada sólo en el computador del investigador responsable . Si desea tener más información o conocer los resultados de este estudio, puede contactarse con la persona responsable del proyecto ([[Nombre investigador/a]], email: <a href=""""mailto:[[EMAIL investigador/a]]"""">[[EMAIL investigador/a]]</a>)<br/><br/>
<b>Voluntariedad: </b>La participación en este estudio es voluntaria. Usted puede retirarse cuando lo desee sin que exista consecuencia negativa alguna por esto. Su retiro no significa que no pueda participar en otro de nuestros estudios en el futuro. Si usted tiene un reclamo o siente que sus derechos fueron vulnerados por alguna de las personas que realizan este estudio, puede contactarse con el Comité de Ética de la Universidad [[Universidad investigador/a]], cuyo Presidente/a o Secretario/a es [[Nombre presidenta/e comité ética]] en el teléfono [[Teléfono presidenta/e comité ética]], o en el correo electrónico: <a href=""""mailto:[[Email presidenta/e comité ética]]"""">[[Email presidenta/e comité ética]]</a>. <br/><br/>
<em>Al seleccionar “acepto participar” usted declara que está dispuesto/a a participar voluntariamente de ésta investigación: </em>
<BR><BR>
</div>

",0,acepto participar,,,999_Consent_original_2025-06-06T121031_14.csv
999_Consent_original_2025-06-06T121033_16.csv,999,Consent,original,2025-06-06T121033,16,true,Consent,fullscreen,0,748,0.0-0.0-0.0,"","","","","","",,,999_Consent_original_2025-06-06T121033_16.csv
999_Consent_original_2025-06-06T121033_16.csv,999,Consent,original,2025-06-06T121033,16,"",Consent,instructions,1,1401,0.0-1.0,"[{""""page_index"""":0,""""viewing_time"""":651}]",652,Consent_000,"","","",,,999_Consent_original_2025-06-06T121033_16.csv
999_Consent_original_2025-06-06T121033_16.csv,999,Consent,original,2025-06-06T121033,16,"",Consent,html-button-response,2,2204,0.0-2.0,"",801.5,Consent_001,"

<div title=""""logo""""><p style=""""margin-bottom: 0.2in; line-height: 100%""""><img src=""""controllers/media/logo.png"""" name=""""UAI"""" align=""""bottom"""" width=""""200"""" height=""""44"""" border=""""0""""/></p></div>
<div>
<h3 class=""""western"""" align=""""center"""">Consentimiento Informado</h3><br/>
<b>Nombre del proyecto: </b>[[Título del proyecto]] <br/>
<b>Investigador(a) Principal: </b>[[Nombre investigador/a]], [[Afiliacion investigador/a]].<br/>
<b>Propósito: </b>[[Breve descripcion del proposito del proyecto]].<br/><br/>
<b>Procedimiento: </b>[[Breve descripcion del procedimiento]].<br/><br/>
<b>Riesgos Asociados: </b>No hay riesgos asociados con este estudio. Si bien al responder, usted revela información privada, ésta será empleada únicamente para fines de investigación, resguardando la privacidad y confidencialidad, pues sólo se analizarán los datos agrupados y no los datos individuales.<br/><br/>
<b>Beneficios: </b>Es probable que, como resultado de participar en este estudio, no haya beneficios inmediatos para usted. Sin embargo, los resultados mejorarán nuestra comprensión sobre [[Breve descripción de factores que comprenderemos mejor tras el estudio]].<br/><br/>
<b>Confidencialidad: </b>Al seleccionar &quot;acepto participar&quot;, usted da permiso al equipo de investigación para que analice sus datos. Sin embargo, toda la información producida en esta investigación es confidencial, y por tanto, sólo será utilizada con fines de investigación. No mantendremos su nombre en nuestra base de datos, ni habrá forma de asociar posteriormente la información que usted nos dé con su identidad. La información que usaremos, tanto en informes como en artículos que se deriven del estudio, consistirá solo en datos agrupados (por ejemplo, promedios). La información confidencial será almacenada con clave y de manera privada sólo en el computador del investigador responsable . Si desea tener más información o conocer los resultados de este estudio, puede contactarse con la persona responsable del proyecto ([[Nombre investigador/a]], email: <a href=""""mailto:[[EMAIL investigador/a]]"""">[[EMAIL investigador/a]]</a>)<br/><br/>
<b>Voluntariedad: </b>La participación en este estudio es voluntaria. Usted puede retirarse cuando lo desee sin que exista consecuencia negativa alguna por esto. Su retiro no significa que no pueda participar en otro de nuestros estudios en el futuro. Si usted tiene un reclamo o siente que sus derechos fueron vulnerados por alguna de las personas que realizan este estudio, puede contactarse con el Comité de Ética de la Universidad [[Universidad investigador/a]], cuyo Presidente/a o Secretario/a es [[Nombre presidenta/e comité ética]] en el teléfono [[Teléfono presidenta/e comité ética]], o en el correo electrónico: <a href=""""mailto:[[Email presidenta/e comité ética]]"""">[[Email presidenta/e comité ética]]</a>. <br/><br/>
<em>Al seleccionar “acepto participar” usted declara que está dispuesto/a a participar voluntariamente de ésta investigación: </em>
<BR><BR>
</div>

",0,acepto participar,,,999_Consent_original_2025-06-06T121033_16.csv
999_Consent_original_2025-06-06T121034_1.csv,999,Consent,original,2025-06-06T121034,1,true,Consent,fullscreen,0,770,0.0-0.0-0.0,"","","","","","",,,999_Consent_original_2025-06-06T121034_1.csv
999_Consent_original_2025-06-06T121034_1.csv,999,Consent,original,2025-06-06T121034,1,"",Consent,instructions,1,1427,0.0-1.0,"[{""""page_index"""":0,""""viewing_time"""":655}]",656,Consent_000,"","","",,,999_Consent_original_2025-06-06T121034_1.csv
999_Consent_original_2025-06-06T121034_1.csv,999,Consent,original,2025-06-06T121034,1,"",Consent,html-button-response,2,2134,0.0-2.0,"",704.7000000029802,Consent_001,"

<div title=""""logo""""><p style=""""margin-bottom: 0.2in; line-height: 100%""""><img src=""""controllers/media/logo.png"""" name=""""UAI"""" align=""""bottom"""" width=""""200"""" height=""""44"""" border=""""0""""/></p></div>
<div>
<h3 class=""""western"""" align=""""center"""">Consentimiento Informado</h3><br/>
<b>Nombre del proyecto: </b>[[Título del proyecto]] <br/>
<b>Investigador(a) Principal: </b>[[Nombre investigador/a]], [[Afiliacion investigador/a]].<br/>
<b>Propósito: </b>[[Breve descripcion del proposito del proyecto]].<br/><br/>
<b>Procedimiento: </b>[[Breve descripcion del procedimiento]].<br/><br/>
<b>Riesgos Asociados: </b>No hay riesgos asociados con este estudio. Si bien al responder, usted revela información privada, ésta será empleada únicamente para fines de investigación, resguardando la privacidad y confidencialidad, pues sólo se analizarán los datos agrupados y no los datos individuales.<br/><br/>
<b>Beneficios: </b>Es probable que, como resultado de participar en este estudio, no haya beneficios inmediatos para usted. Sin embargo, los resultados mejorarán nuestra comprensión sobre [[Breve descripción de factores que comprenderemos mejor tras el estudio]].<br/><br/>
<b>Confidencialidad: </b>Al seleccionar &quot;acepto participar&quot;, usted da permiso al equipo de investigación para que analice sus datos. Sin embargo, toda la información producida en esta investigación es confidencial, y por tanto, sólo será utilizada con fines de investigación. No mantendremos su nombre en nuestra base de datos, ni habrá forma de asociar posteriormente la información que usted nos dé con su identidad. La información que usaremos, tanto en informes como en artículos que se deriven del estudio, consistirá solo en datos agrupados (por ejemplo, promedios). La información confidencial será almacenada con clave y de manera privada sólo en el computador del investigador responsable . Si desea tener más información o conocer los resultados de este estudio, puede contactarse con la persona responsable del proyecto ([[Nombre investigador/a]], email: <a href=""""mailto:[[EMAIL investigador/a]]"""">[[EMAIL investigador/a]]</a>)<br/><br/>
<b>Voluntariedad: </b>La participación en este estudio es voluntaria. Usted puede retirarse cuando lo desee sin que exista consecuencia negativa alguna por esto. Su retiro no significa que no pueda participar en otro de nuestros estudios en el futuro. Si usted tiene un reclamo o siente que sus derechos fueron vulnerados por alguna de las personas que realizan este estudio, puede contactarse con el Comité de Ética de la Universidad [[Universidad investigador/a]], cuyo Presidente/a o Secretario/a es [[Nombre presidenta/e comité ética]] en el teléfono [[Teléfono presidenta/e comité ética]], o en el correo electrónico: <a href=""""mailto:[[Email presidenta/e comité ética]]"""">[[Email presidenta/e comité ética]]</a>. <br/><br/>
<em>Al seleccionar “acepto participar” usted declara que está dispuesto/a a participar voluntariamente de ésta investigación: </em>
<BR><BR>
</div>

",0,acepto participar,,,999_Consent_original_2025-06-06T121034_1.csv
999_Consent_original_2025-06-06T121034_18.csv,999,Consent,original,2025-06-06T121034,18,true,Consent,fullscreen,0,759,0.0-0.0-0.0,"","","","","","",,,999_Consent_original_2025-06-06T121034_18.csv
999_Consent_original_2025-06-06T121034_18.csv,999,Consent,original,2025-06-06T121034,18,"",Consent,instructions,1,1435,0.0-1.0,"[{""""page_index"""":0,""""viewing_time"""":675}]",675,Consent_000,"","","",,,999_Consent_original_2025-06-06T121034_18.csv
999_Consent_original_2025-06-06T121034_18.csv,999,Consent,original,2025-06-06T121034,18,"",Consent,html-button-response,2,2196,0.0-2.0,"",758.2999999970198,Consent_001,"

<div title=""""logo""""><p style=""""margin-bottom: 0.2in; line-height: 100%""""><img src=""""controllers/media/logo.png"""" name=""""UAI"""" align=""""bottom"""" width=""""200"""" height=""""44"""" border=""""0""""/></p></div>
<div>
<h3 class=""""western"""" align=""""center"""">Consentimiento Informado</h3><br/>
<b>Nombre del proyecto: </b>[[Título del proyecto]] <br/>
<b>Investigador(a) Principal: </b>[[Nombre investigador/a]], [[Afiliacion investigador/a]].<br/>
<b>Propósito: </b>[[Breve descripcion del proposito del proyecto]].<br/><br/>
<b>Procedimiento: </b>[[Breve descripcion del procedimiento]].<br/><br/>
<b>Riesgos Asociados: </b>No hay riesgos asociados con este estudio. Si bien al responder, usted revela información privada, ésta será empleada únicamente para fines de investigación, resguardando la privacidad y confidencialidad, pues sólo se analizarán los datos agrupados y no los datos individuales.<br/><br/>
<b>Beneficios: </b>Es probable que, como resultado de participar en este estudio, no haya beneficios inmediatos para usted. Sin embargo, los resultados mejorarán nuestra comprensión sobre [[Breve descripción de factores que comprenderemos mejor tras el estudio]].<br/><br/>
<b>Confidencialidad: </b>Al seleccionar &quot;acepto participar&quot;, usted da permiso al equipo de investigación para que analice sus datos. Sin embargo, toda la información producida en esta investigación es confidencial, y por tanto, sólo será utilizada con fines de investigación. No mantendremos su nombre en nuestra base de datos, ni habrá forma de asociar posteriormente la información que usted nos dé con su identidad. La información que usaremos, tanto en informes como en artículos que se deriven del estudio, consistirá solo en datos agrupados (por ejemplo, promedios). La información confidencial será almacenada con clave y de manera privada sólo en el computador del investigador responsable . Si desea tener más información o conocer los resultados de este estudio, puede contactarse con la persona responsable del proyecto ([[Nombre investigador/a]], email: <a href=""""mailto:[[EMAIL investigador/a]]"""">[[EMAIL investigador/a]]</a>)<br/><br/>
<b>Voluntariedad: </b>La participación en este estudio es voluntaria. Usted puede retirarse cuando lo desee sin que exista consecuencia negativa alguna por esto. Su retiro no significa que no pueda participar en otro de nuestros estudios en el futuro. Si usted tiene un reclamo o siente que sus derechos fueron vulnerados por alguna de las personas que realizan este estudio, puede contactarse con el Comité de Ética de la Universidad [[Universidad investigador/a]], cuyo Presidente/a o Secretario/a es [[Nombre presidenta/e comité ética]] en el teléfono [[Teléfono presidenta/e comité ética]], o en el correo electrónico: <a href=""""mailto:[[Email presidenta/e comité ética]]"""">[[Email presidenta/e comité ética]]</a>. <br/><br/>
<em>Al seleccionar “acepto participar” usted declara que está dispuesto/a a participar voluntariamente de ésta investigación: </em>
<BR><BR>
</div>

",0,acepto participar,,,999_Consent_original_2025-06-06T121034_18.csv
999_Consent_original_2025-06-06T121034_19.csv,999,Consent,original,2025-06-06T121034,19,true,Consent,fullscreen,0,775,0.0-0.0-0.0,"","","","","","",,,999_Consent_original_2025-06-06T121034_19.csv
999_Consent_original_2025-06-06T121034_19.csv,999,Consent,original,2025-06-06T121034,19,"",Consent,instructions,1,1391,0.0-1.0,"[{""""page_index"""":0,""""viewing_time"""":613}]",614,Consent_000,"","","",,,999_Consent_original_2025-06-06T121034_19.csv
999_Consent_original_2025-06-06T121034_19.csv,999,Consent,original,2025-06-06T121034,19,"",Consent,html-button-response,2,2197,0.0-2.0,"",801.7000000029802,Consent_001,"

<div title=""""logo""""><p style=""""margin-bottom: 0.2in; line-height: 100%""""><img src=""""controllers/media/logo.png"""" name=""""UAI"""" align=""""bottom"""" width=""""200"""" height=""""44"""" border=""""0""""/></p></div>
<div>
<h3 class=""""western"""" align=""""center"""">Consentimiento Informado</h3><br/>
<b>Nombre del proyecto: </b>[[Título del proyecto]] <br/>
<b>Investigador(a) Principal: </b>[[Nombre investigador/a]], [[Afiliacion investigador/a]].<br/>
<b>Propósito: </b>[[Breve descripcion del proposito del proyecto]].<br/><br/>
<b>Procedimiento: </b>[[Breve descripcion del procedimiento]].<br/><br/>
<b>Riesgos Asociados: </b>No hay riesgos asociados con este estudio. Si bien al responder, usted revela información privada, ésta será empleada únicamente para fines de investigación, resguardando la privacidad y confidencialidad, pues sólo se analizarán los datos agrupados y no los datos individuales.<br/><br/>
<b>Beneficios: </b>Es probable que, como resultado de participar en este estudio, no haya beneficios inmediatos para usted. Sin embargo, los resultados mejorarán nuestra comprensión sobre [[Breve descripción de factores que comprenderemos mejor tras el estudio]].<br/><br/>
<b>Confidencialidad: </b>Al seleccionar &quot;acepto participar&quot;, usted da permiso al equipo de investigación para que analice sus datos. Sin embargo, toda la información producida en esta investigación es confidencial, y por tanto, sólo será utilizada con fines de investigación. No mantendremos su nombre en nuestra base de datos, ni habrá forma de asociar posteriormente la información que usted nos dé con su identidad. La información que usaremos, tanto en informes como en artículos que se deriven del estudio, consistirá solo en datos agrupados (por ejemplo, promedios). La información confidencial será almacenada con clave y de manera privada sólo en el computador del investigador responsable . Si desea tener más información o conocer los resultados de este estudio, puede contactarse con la persona responsable del proyecto ([[Nombre investigador/a]], email: <a href=""""mailto:[[EMAIL investigador/a]]"""">[[EMAIL investigador/a]]</a>)<br/><br/>
<b>Voluntariedad: </b>La participación en este estudio es voluntaria. Usted puede retirarse cuando lo desee sin que exista consecuencia negativa alguna por esto. Su retiro no significa que no pueda participar en otro de nuestros estudios en el futuro. Si usted tiene un reclamo o siente que sus derechos fueron vulnerados por alguna de las personas que realizan este estudio, puede contactarse con el Comité de Ética de la Universidad [[Universidad investigador/a]], cuyo Presidente/a o Secretario/a es [[Nombre presidenta/e comité ética]] en el teléfono [[Teléfono presidenta/e comité ética]], o en el correo electrónico: <a href=""""mailto:[[Email presidenta/e comité ética]]"""">[[Email presidenta/e comité ética]]</a>. <br/><br/>
<em>Al seleccionar “acepto participar” usted declara que está dispuesto/a a participar voluntariamente de ésta investigación: </em>
<BR><BR>
</div>

",0,acepto participar,,,999_Consent_original_2025-06-06T121034_19.csv
999_Consent_original_2025-06-06T121036_17.csv,999,Consent,original,2025-06-06T121036,17,true,Consent,fullscreen,0,677,0.0-0.0-0.0,"","","","","","",,,999_Consent_original_2025-06-06T121036_17.csv
999_Consent_original_2025-06-06T121036_17.csv,999,Consent,original,2025-06-06T121036,17,"",Consent,instructions,1,1323,0.0-1.0,"[{""""page_index"""":0,""""viewing_time"""":645}]",645,Consent_000,"","","",,,999_Consent_original_2025-06-06T121036_17.csv
